station_id,latitude,longitude,well_depth,well_aquifer_type,state_encoded,district_encoded,mean_groundwater_level,mean_rainfall,mean_t2m,mean_t2m_max,mean_t2m_min,soil_sand_pct,soil_sand_dist_km,soil_clay_pct,soil_clay_dist_km,soil_silt_pct,soil_silt_dist_km,soil_phaq,soil_phaq_dist_km,soil_orgc,soil_orgc_dist_km,soil_cfvo_pct,soil_cfvo_dist_km,average_soil_distance_km
242510082021501,24.4194,82.0375,9.25,1,1,1,4.705,1.768,24.563,31.257,18.897,17.03787878787879,154.75,32.5,154.75,50.46212121212121,154.75,7.121212121212121,154.75,2.199242424242424,154.75,33.88235294117647,154.75,154.75
242530081402401,24.425,81.6733,15.0,1,1,1,3.718,1.669,24.472,31.228,18.781,8.144444444444444,144.88,45.544444444444444,144.88,46.31111111111111,144.88,8.023888888888889,144.88,2.7883333333333336,144.88,4.991596638655462,144.88,144.88
243250082075101,24.5472,82.1308,35.87,1,1,1,15.689,0.971,24.535,31.213,18.990,17.03787878787879,138.74,32.5,138.74,50.46212121212121,138.74,7.121212121212121,138.74,2.199242424242424,138.74,33.88235294117647,138.74,138.74
243250082075102,24.5472,82.1308,20.4,1,1,1,13.689,2.064,24.263,30.913,18.771,17.03787878787879,138.74,32.5,138.74,50.46212121212121,138.74,7.121212121212121,138.74,2.199242424242424,138.74,33.88235294117647,138.74,138.74
240943081514501,24.1619,81.8625,7.0,1,1,1,4.351,1.835,23.899,30.593,18.415,8.144444444444444,169.42,45.544444444444444,169.42,46.31111111111111,169.42,8.023888888888889,169.42,2.7883333333333336,169.42,4.991596638655462,169.42,169.42
235912081423101,23.9867,81.7086,6.6,1,1,1,4.012,1.505,26.168,32.220,21.155,8.144444444444444,161.30,45.544444444444444,161.30,46.31111111111111,161.30,8.023888888888889,161.30,2.7883333333333336,161.30,4.991596638655462,161.30,161.30
CGWB1MPS1N255,24.1964,82.4558,30.93,1,1,1,-9.177,5.067,25.350,30.919,20.680,17.03787878787879,143.38,32.5,143.38,50.46212121212121,143.38,7.121212121212121,143.38,2.199242424242424,143.38,33.88235294117647,143.38,143.38
235350082301001,23.8972,82.5028,13.0,1,1,1,8.297,1.277,24.085,30.469,18.787,17.03787878787879,169.67,32.5,169.67,50.46212121212121,169.67,7.121212121212121,169.67,2.199242424242424,169.67,33.88235294117647,169.67,169.67
240004082062101,24.0011,82.1058,7.1,1,1,1,4.060,1.336,23.798,30.288,18.560,17.03787878787879,182.15,32.5,182.15,50.46212121212121,182.15,7.121212121212121,182.15,2.199242424242424,182.15,33.88235294117647,182.15,182.15
240040082281801,24.0111,82.4717,12.0,1,1,1,6.400,1.144,23.933,30.327,18.664,17.03787878787879,160.00,32.5,160.00,50.46212121212121,160.00,7.121212121212121,160.00,2.199242424242424,160.00,33.88235294117647,160.00,160.00
241604082203301,24.2678,82.3425,11.4,1,1,1,7.760,1.071,24.282,30.608,18.990,17.03787878787879,143.99,32.5,143.99,50.46212121212121,143.99,7.121212121212121,143.99,2.199242424242424,143.99,33.88235294117647,143.99,143.99
241908082181502,24.3189,82.3042,18.95,1,1,1,14.679,1.505,23.951,30.404,18.457,17.03787878787879,142.28,32.5,142.28,50.46212121212121,142.28,7.121212121212121,142.28,2.199242424242424,142.28,33.88235294117647,142.28,142.28
CGWB1MPT1K259,25.3514,78.6453,30.8,1,1,1,-11.762,3.728,28.714,34.109,23.771,47.0,105.75,35.49473684210526,105.75,17.50526315789474,105.75,7.8589473684210525,105.75,1.9110526315789476,105.75,4.107142857142857,105.75,105.75
CGWB1MPT1K263,25.0236,79.225,60.0,1,1,1,-5.857,0.472,22.575,31.396,15.277,8.144444444444444,115.27,45.544444444444444,115.27,46.31111111111111,115.27,8.023888888888889,115.27,2.7883333333333336,115.27,4.991596638655462,115.27,115.27
CGWB1MPT1K264,24.7569,78.8347,19.45,1,1,1,-9.584,0.408,19.071,27.085,12.801,8.144444444444444,144.57,45.544444444444444,144.57,46.31111111111111,144.57,8.023888888888889,144.57,2.7883333333333336,144.57,4.991596638655462,144.57,144.57
252041078480401,25.3447,78.8011,10.9,1,1,1,6.330,0.000,36.640,44.570,28.840,47.0,113.17,35.49473684210526,113.17,17.50526315789474,113.17,7.8589473684210525,113.17,1.9110526315789476,113.17,4.107142857142857,113.17,113.17
251222078451401,25.2061,78.7539,9.5,1,1,1,4.292,1.724,24.877,31.761,18.903,47.0,124.88,35.49473684210526,124.88,17.50526315789474,124.88,7.8589473684210525,124.88,1.9110526315789476,124.88,4.107142857142857,124.88,124.88
250439079200001,25.0775,79.3333,9.1,1,1,1,4.059,1.974,25.210,32.085,19.197,8.144444444444444,108.56,45.544444444444444,108.56,46.31111111111111,108.56,8.023888888888889,108.56,2.7883333333333336,108.56,4.991596638655462,108.56,108.56
244422078495901,24.7394,78.8331,200.0,1,1,1,5.120,0.020,36.820,43.770,30.830,8.144444444444444,144.47,45.544444444444444,144.47,46.31111111111111,144.47,8.023888888888889,144.47,2.7883333333333336,144.47,4.991596638655462,144.47,144.47
250011079025101,25.0031,79.0475,9.75,1,1,1,4.722,1.832,25.004,31.889,19.026,8.144444444444444,130.74,45.544444444444444,130.74,46.31111111111111,130.74,8.023888888888889,130.74,2.7883333333333336,130.74,4.991596638655462,130.74,130.74
245757078510501,24.9658,78.8514,7.6,1,1,1,5.023,1.967,24.752,31.706,18.812,8.144444444444444,148.02,45.544444444444444,148.02,46.31111111111111,148.02,8.023888888888889,148.02,2.7883333333333336,148.02,4.991596638655462,148.02,148.02
252109078482001,25.3525,78.8056,14.2,1,1,1,8.977,1.954,26.323,33.340,20.091,47.0,112.64,35.49473684210526,112.64,17.50526315789474,112.64,7.8589473684210525,112.64,1.9110526315789476,112.64,4.107142857142857,112.64,112.64
